M,K,time,A,B
4096,4096,79502.247022,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,78645.271361,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,79307.612526,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
512,512,111.510149,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,111.710409,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,111.541917,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,111.616944,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,113.360489,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,111.825106,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,111.852818,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,111.691849,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,111.507074,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,116.293573,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,19.586169,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,19.425651,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,20.763980,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,19.557705,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,20.459559,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,19.180332,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,20.560425,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,19.009678,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,19.805989,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,19.821663,./dataset/512_512_10.tns,./dataset/512_512_10.tns
4096,4096,57323.696540,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,57193.984807,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,57698.505286,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,57127.433564,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,57622.685610,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,57128.370796,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,57153.272874,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,56896.419916,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,57320.428314,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,57064.829820,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
2048,2048,5566.173734,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5567.370303,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5574.830346,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5558.618072,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5568.066089,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5560.158865,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5569.702027,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5561.936192,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5563.931599,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,5558.779257,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
4096,4096,37758.788555,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,38003.818190,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,37878.592471,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,37914.873211,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,37943.070645,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,37901.724059,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,37940.081903,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,37813.044257,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
