M,K,time,A,B
2048,2048,1.583263746,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.578977226,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.577480368,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.579911557,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.592547674,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.583677851,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.512642941,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.513418039,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.502753695,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.639163557,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.501383337,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.64896541,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.50592772,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.515947947,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.504811706,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,1.503679012,./dataset/2048_2048_20.tns,./dataset/2048_2048_20.tns
2048,2048,4.295562575,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.318682413,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.27493463,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.333963855,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.310839454,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.311062699,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.291430065,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.399066054,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.377311774,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,4.29895506,./dataset/2048_2048_90.tns,./dataset/2048_2048_90.tns
2048,2048,2.056436745,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2.455459735,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2.041023837,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2.098716702,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2.059421567,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2.043804443,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
