M,K,time,A,B,dense
4096,4096,18676.65958404541,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
4096,4096,18761.39783859253,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
4096,4096,18656.485557556152,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
4096,4096,18520.231246948242,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
4096,4096,18549.102306365967,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
512,512,36.85736656188965,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,36.354780197143555,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,35.82334518432617,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,35.65812110900879,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,35.600900650024414,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,36.200761795043945,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,36.33713722229004,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,35.582542419433594,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,35.703182220458984,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
512,512,35.57467460632324,./dataset/512_512_60.tns,./dataset/512_512_60.tns,0
1024,1024,242.14625358581543,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,250.0622272491455,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,246.83499336242676,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,242.02299118041992,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,246.96803092956543,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,242.06042289733887,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,243.42012405395508,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,242.21324920654297,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,245.6953525543213,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
1024,1024,242.33245849609375,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns,0
4096,4096,34253.878593444824,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
4096,4096,34506.84380531311,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
4096,4096,34481.48322105408,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
4096,4096,34348.418951034546,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
4096,4096,34671.49066925049,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
